Q64285	P19835|EUKARYA|SP|3	65.00	20	7	0	1	20	1	20	7.9e-14	25.0
Q9Z0E2	Q9H3T3|EUKARYA|SP|2	62.50	24	9	3	1	26	1	25	0.0056	18.8
Q91X79	P00773|EUKARYA|SP|4	93.75	16	1	0	1	16	1	16	6.3e-18	26.2
P02454	P02466|EUKARYA|SP|2	54.55	22	10	0	1	22	1	22	2.1e-06	21.0
Q9HBJ8	P18915|EUKARYA|SP|4	50.00	14	7	0	1	14	1	14	0.18	15.1
Q9QZR9	P44585|NEGATIVE|LIPO|3	44.00	25	14	7	1	32	1	25	0.0077	18.7
Q00780	P80463|EUKARYA|SP|3	45.83	24	13	0	1	24	1	24	6.7e-05	20.2
P09690	Q8WXF3|EUKARYA|SP|1	56.52	23	10	2	1	23	1	25	0.14	17.4
A5X5Y0	Q8NBL1|EUKARYA|SP|0	34.78	23	15	2	1	25	1	23	0.37	16.9
P04756	P02708|EUKARYA|SP|4	70.00	20	6	0	1	20	1	20	1.4e-09	22.8
Q9LX29	Q9UK23|EUKARYA|SP|1	36.00	25	16	4	1	29	1	25	0.058	17.9
Q9ESC1	P00719|EUKARYA|SP|1	47.37	19	10	0	1	19	1	19	0.0021	18.3
Q9R1V6	P55774|EUKARYA|SP|1	40.00	20	12	3	1	23	1	20	0.0035	18.5
Q80TR1	O88917|EUKARYA|SP|1	100.00	24	0	4	1	28	1	24	2.2e-31	32.9
P0DMS3	P15497|EUKARYA|SP|1	94.44	18	1	0	1	18	1	18	6.5e-14	24.7
P17342	P51456|EUKARYA|SP|2	55.00	20	9	6	1	26	1	20	0.043	17.7
Q8WME8	P03950|EUKARYA|SP|1	100.00	24	0	0	1	24	1	24	1.4e-35	34.1
Q90670	P31231|EUKARYA|SP|1	47.62	21	11	4	1	24	1	22	0.02	18.1
Q9LKR3	A9UGV6|EUKARYA|SP|2	34.62	26	17	1	1	27	1	26	0.014	18.5
P13497	Q8VCS0|EUKARYA|SP|2	45.45	22	12	0	1	22	1	22	0.00043	19.3
Q90275	Q696W1|EUKARYA|SP|1	47.83	23	12	1	1	24	1	23	0.0046	18.7
Q59VH7	Q59675|NEGATIVE|LIPO|1	50.00	16	8	3	1	16	1	19	1.1	15.1
Q8NHW4	P80325|EUKARYA|SP|2	39.13	23	14	0	1	23	1	23	0.094	17.4
Q9TTQ3	P80098|EUKARYA|SP|2	86.96	23	3	0	1	23	1	23	3.6e-19	27.9
Q5I1Z0	P10147|EUKARYA|SP|1	100.00	23	0	0	1	23	1	23	2e-41	35.8
Q9Z1X0	Q96I82|EUKARYA|SP|3	52.00	25	12	5	1	25	1	30	0.0022	19.4
P80075	P13500|EUKARYA|SP|2	91.30	23	2	0	1	23	1	23	5.4e-24	29.9
P15813	Q6IY74|EUKARYA|SP|1	61.11	18	7	1	1	19	1	18	0.0032	18.1
P10747	P0ADB6|NEGATIVE|LIPO|4	38.89	18	11	0	1	18	1	18	0.097	16.6
Q99P47	E6Y8S8|EUKARYA|SP|2	33.33	27	18	0	1	27	1	27	0.12	17.7
Q8BG22	P02747|EUKARYA|SP|1	42.86	28	16	4	1	32	1	28	0.12	17.7
Q9QZM3	P21589|EUKARYA|SP|0	44.00	25	14	3	1	27	1	26	0.59	16.9
Q60495	P05067|EUKARYA|SP|3	82.35	17	3	0	1	17	1	17	2.7e-18	26.6
Q8IZF2	Q16663|EUKARYA|SP|2	33.33	21	14	0	1	21	1	21	0.012	18.0
Q91ZE5	Q47452|NEGATIVE|TAT|3	32.43	37	25	4	1	37	1	41	0.0028	19.8
Q6UXH0	Q86T13|EUKARYA|SP|4	50.00	20	10	2	1	21	1	21	0.02	17.8
P01160	P24259|EUKARYA|SP|4	79.17	24	5	1	1	25	1	24	4e-15	26.3
P70158	Q96IQ7|EUKARYA|SP|2	54.55	22	10	1	1	22	1	23	6.8e-05	20.0
P21275	P48819|EUKARYA|SP|3	42.11	19	11	0	1	19	1	19	0.25	16.4
P29844	P15452|NEGATIVE|SP|4	38.89	18	11	0	1	18	1	18	0.38	16.0
O14958	P31235|EUKARYA|SP|1	78.95	19	4	0	1	19	1	19	1.6e-25	29.9
Q9NPY3	F1N5C8|EUKARYA|SP|1	52.38	21	10	1	1	21	1	22	0.015	18.0
O15444	P01318|EUKARYA|SP|3	39.13	23	14	1	1	23	1	24	0.0009	19.3
Q90240	Q8VCS0|EUKARYA|SP|2	59.09	22	9	3	1	25	1	22	0.0013	19.1
Q9JHH6	P46168|EUKARYA|SP|0	38.10	21	13	1	1	21	1	22	0.092	17.2
Q9NYQ6	Q92563|EUKARYA|SP|0	60.00	20	8	2	1	20	1	22	0.013	18.0
O75976	Q8NBP7|EUKARYA|SP|4	55.17	29	13	3	1	31	1	30	0.022	18.6
P06729	P02872|EUKARYA|SP|4	39.13	23	14	1	1	24	1	23	0.028	18.0
Q05941	P29459|EUKARYA|SP|0	36.36	22	14	0	1	22	1	22	8.7e-05	19.9
P02768	P02769|EUKARYA|SP|2	94.44	18	1	0	1	18	1	18	4.6e-21	28.0
Q9BZ11	Q9HHB0|ARCHAEA|SP|4	57.69	26	11	4	1	29	1	27	0.0039	19.1
O00253	Q0K8S4|NEGATIVE|LIPO|0	55.00	20	9	1	1	20	1	21	0.015	17.8
Q9BY15	P31231|EUKARYA|SP|1	42.86	21	12	1	1	21	1	22	0.01	18.1
P07499	P01161|EUKARYA|SP|4	56.52	23	10	1	1	23	1	24	7.3e-06	20.9
Q9WUQ1	Q12396|EUKARYA|SP|1	28.26	46	33	8	1	54	1	46	2	16.4
P22004	Q62867|EUKARYA|SP|4	64.71	17	6	10	1	20	1	24	0.00036	19.4
P07823	P20029|EUKARYA|SP|4	83.33	18	3	1	1	18	1	19	1.8e-07	21.2
A4QPC6	P31746|POSITIVE|SP|4	31.03	29	20	0	1	29	1	29	0.045	18.2
Q8LFX7	G8YXZ9|ARCHAEA|SP|0	32.43	37	25	10	1	45	1	39	0.23	17.7
Q95106	P20462|EUKARYA|SP|3	44.44	18	10	0	1	18	1	18	0.00012	19.1
P35564	B2G331|EUKARYA|SP|4	40.00	20	12	2	1	20	1	22	0.079	17.2
Q9QY96	P01729|EUKARYA|SP|2	47.37	19	10	0	1	19	1	19	0.0035	18.1
P22223	Q9UBU3|EUKARYA|SP|4	47.83	23	12	1	1	24	1	23	0.00097	19.3
Q8R5M8	Q61001|EUKARYA|SP|4	42.50	40	23	7	1	47	1	40	0.043	18.5
P84444	O00585|EUKARYA|SP|2	69.57	23	7	0	1	23	1	23	9e-10	23.3
Q8TCZ2	P17948|EUKARYA|SP|2	36.00	25	16	1	1	25	1	26	0.0048	18.9
G5EDK5	Q07325|EUKARYA|SP|1	36.36	22	14	0	1	22	1	22	1.2	16.1
O57472	Q96PD5|EUKARYA|SP|2	47.37	19	10	2	1	19	1	21	0.062	17.1
Q873X9	P29392|EUKARYA|SP|0	45.00	20	11	2	1	22	1	20	0.025	17.7
P07140	P08174|EUKARYA|SP|2	47.06	34	18	4	1	38	1	34	0.027	18.6
P78325	Q01682|EUKARYA|SP|0	50.00	16	8	2	1	16	1	18	0.015	17.0
Q10743	P26010|EUKARYA|SP|2	55.56	18	8	1	1	18	1	19	0.016	17.4
Q9UM73	Q01638|EUKARYA|SP|0	50.00	18	9	0	1	18	1	18	2	15.1
P08250	P15497|EUKARYA|SP|1	72.22	18	5	0	1	18	1	18	2.5e-10	22.8
O35298	Q95UE8|EUKARYA|SP|4	52.63	19	9	3	1	22	1	19	0.59	16.2
P22003	Q8I034|EUKARYA|SP|3	28.57	28	20	2	1	30	1	28	0.063	18.0
P35613	P51456|EUKARYA|SP|2	55.00	20	9	1	1	21	1	20	0.0052	18.3
P24643	Q95VP2|EUKARYA|SP|0	35.00	20	13	0	1	20	1	20	0.0061	18.1
P29402	Q89AJ5|NEGATIVE|LIPO|0	30.00	20	14	1	1	20	1	21	0.022	17.7
P35565	P0DMJ5|EUKARYA|SP|4	45.00	20	11	2	1	20	1	22	0.014	17.9
Q9JI81	P07154|EUKARYA|SP|3	58.82	17	7	3	1	20	1	17	0.00098	18.6
Q9GLN7	P12821|EUKARYA|SP|0	100.00	27	0	2	1	27	1	29	1e-29	32.6
Q23022	Q71QE8|EUKARYA|SP|1	43.75	16	9	0	1	16	1	16	1.1	14.8
P08909	P28335|EUKARYA|SP|0	81.25	32	6	0	1	32	1	32	4.3e-49	38.9
Q92035	Q969P0|EUKARYA|SP|4	33.33	27	18	1	1	28	1	27	0.0096	18.8
Q07001	P05099|EUKARYA|SP|3	52.38	21	10	2	1	21	1	23	0.00012	19.8
P20420	D4GPK6|ARCHAEA|TAT|3	40.74	27	16	4	1	27	1	31	6.6e-05	20.7
P63278	Q99217|EUKARYA|SP|1	100.00	16	0	0	1	16	1	16	4.4e-18	26.3
Q90ZK6	Q3Y5Z3|EUKARYA|SP|4	68.75	16	5	1	1	16	1	17	0.0015	17.8
Q7Z4H4	P61312|EUKARYA|SP|2	65.22	23	8	3	1	24	1	25	5.1e-07	21.8
Q8IUX7	P16368|EUKARYA|SP|4	48.00	25	13	1	1	25	1	26	0.022	18.3
P32918	P15497|EUKARYA|SP|1	72.22	18	5	0	1	18	1	18	2.5e-10	22.8
P04638	P02652|EUKARYA|SP|0	77.78	18	4	0	1	18	1	18	7e-10	22.6
P55956	O76192|EUKARYA|SP|4	41.18	17	10	0	1	17	1	17	0.055	16.6
P38445	P00797|EUKARYA|SP|0	55.56	18	8	5	1	18	1	23	0.057	17.2
Q68SA9	P80747|EUKARYA|SP|0	60.00	20	8	4	1	20	1	24	0.00025	19.5
Q6Z7B0	P01538|EUKARYA|SP|2	44.00	25	14	1	1	25	1	26	0.0038	19.0
O88875	P07497|NEGATIVE|SP|3	41.67	24	14	3	1	27	1	24	0.011	18.5
Q4R6K8	P18418|EUKARYA|SP|4	100.00	17	0	0	1	17	1	17	2e-18	26.7
P09668	Q9NL38|EUKARYA|SP|1	36.36	22	14	0	1	22	1	22	0.00014	19.7
P07339	P24052|EUKARYA|SP|0	70.00	20	6	1	1	20	1	21	0.0034	18.4
Q3T0I2	O14786|EUKARYA|SP|0	61.90	21	8	1	1	22	1	21	4.9e-05	20.0
P54289	P13806|EUKARYA|SP|2	75.00	24	6	2	1	24	1	26	1.5e-13	25.5
P86792	O00585|EUKARYA|SP|2	69.57	23	7	0	1	23	1	23	9e-10	23.3
P0CY27	P35481|EUKARYA|SP|4	44.44	18	10	0	1	18	1	18	0.0025	18.1
Q8MKD0	P13501|EUKARYA|SP|2	69.57	23	7	0	1	23	1	23	9.6e-11	23.8
P23280	P18761|EUKARYA|SP|4	70.59	17	5	0	1	17	1	17	3.7e-05	19.3
P14599	O89093|EUKARYA|SP|2	37.04	27	17	0	1	27	1	27	0.0012	19.5
P53601	P05067|EUKARYA|SP|3	100.00	17	0	0	1	17	1	17	3.5e-24	29.0
P12023	P05067|EUKARYA|SP|3	88.24	17	2	0	1	17	1	17	9.7e-20	27.2
Q50DM7	Q9Y653|EUKARYA|SP|3	96.00	25	1	0	1	25	1	25	3.4e-34	33.8
P00978	P02760|EUKARYA|SP|0	78.95	19	4	0	1	19	1	19	3.9e-13	24.5
P15848	P08648|EUKARYA|SP|0	70.00	30	9	17	1	36	1	41	0.0048	19.6
Q9C525	Q9SR37|EUKARYA|SP|0	66.67	24	8	0	1	24	1	24	9.9e-13	25.0
P18572	Q969N2|EUKARYA|SP|2	52.38	21	10	0	1	21	1	21	0.029	17.7
O22476	A6P6V9|EUKARYA|SP|3	52.17	23	11	5	1	23	1	28	0.031	18.2
Q942F3	Q8I034|EUKARYA|SP|3	52.17	23	11	6	1	24	1	28	0.016	18.5
P27798	Q9X9J5|NEGATIVE|LIPO|0	46.67	15	8	0	1	15	1	15	0.011	16.7
P49913	O54861|EUKARYA|SP|4	50.00	28	14	5	1	30	1	31	0.0048	19.2
Q12864	Q9R100|EUKARYA|SP|1	66.67	21	7	5	1	22	1	25	5.9e-08	22.2
P58811	Q9Y5C1|EUKARYA|SP|0	37.50	16	10	0	1	16	1	16	0.33	15.5
P69747	Q8T0W8|EUKARYA|SP|2	37.50	24	15	1	1	25	1	24	0.014	18.3
Q4ZJN1	P01825|EUKARYA|SP|3	36.84	19	12	0	1	19	1	19	0.12	16.7
Q66K79	P28325|EUKARYA|SP|4	66.67	18	6	2	1	18	1	20	0.00017	19.2
Q9WVT6	P79073|EUKARYA|SP|0	53.33	15	7	0	1	15	1	15	0.027	16.3
Q9R0M0	O60609|EUKARYA|SP|3	60.71	28	11	6	1	31	1	31	0.011	18.9
Q54TR1	Q5D231|EUKARYA|SP|1	33.33	18	12	0	1	18	1	18	2.9	15.0
P20963	P0AD70|NEGATIVE|SP|3	38.10	21	13	0	1	21	1	21	0.24	16.8
P20138	A7L036|EUKARYA|SP|0	47.06	17	9	0	1	17	1	17	0.053	16.6
Q61003	P09954|EUKARYA|SP|2	43.75	16	9	0	1	16	1	16	0.13	15.9
P32248	P18510|EUKARYA|SP|3	29.17	24	17	1	1	24	1	25	0.0098	18.5
P07231	O51025|NEGATIVE|LIPO|1	33.33	21	14	0	1	21	1	21	0.55	16.4
A0S864	C6JUP1|EUKARYA|SP|3	63.16	19	7	2	1	19	1	21	0.02	17.6
P43143	P42264|EUKARYA|SP|3	50.00	28	14	5	1	30	1	31	0.017	18.7
Q9Z0F8	Q9Z1K9|EUKARYA|SP|2	88.24	17	2	0	1	17	1	17	2.1e-13	24.3
P33622	P02656|EUKARYA|SP|4	90.00	20	2	0	1	20	1	20	3e-18	27.1
Q9GJU3	P02649|EUKARYA|SP|3	100.00	18	0	0	1	18	1	18	2e-20	27.7
Q9ZWC8	P56551|NEGATIVE|LIPO|4	38.10	21	13	0	1	21	1	21	0.48	16.4
Q10588	P11279|EUKARYA|SP|0	53.57	28	13	0	1	28	1	28	0.003	19.3
P33150	P46338|POSITIVE|LIPO|0	33.33	21	14	1	1	22	1	21	0.27	16.7
P34652	Q9Z7P3|NEGATIVE|LIPO|3	35.00	20	13	1	1	21	1	20	0.15	16.9
Q9VAF5	Q9Y624|EUKARYA|SP|0	40.74	27	16	1	1	28	1	27	0.011	18.7
P43235	Q9NBW4|EUKARYA|SP|4	60.00	15	6	4	1	15	1	19	0.3	15.6
Q9BXJ1	P0AD96|NEGATIVE|SP|0	47.83	23	12	2	1	25	1	23	0.003	18.9
P25975	P07154|EUKARYA|SP|3	58.82	17	7	0	1	17	1	17	3.4e-06	20.1
Q9ULX7	P01817|EUKARYA|SP|3	60.00	15	6	4	1	15	1	19	0.13	16.0
Q9Y646	P84693|EUKARYA|SP|1	47.37	19	10	1	1	20	1	19	0.057	17.1
Q6IRK9	Q8EKU1|POSITIVE|LIPO|4	45.00	20	11	0	1	20	1	20	0.35	16.4
Q91ZI0	Q9GL30|EUKARYA|SP|4	45.16	31	17	4	1	31	1	35	0.0071	19.3
P37136	Q8NBP7|EUKARYA|SP|4	75.00	24	6	13	1	31	1	30	0.00035	20.2
Q5A8T4	P45590|EUKARYA|SP|1	41.18	17	10	0	1	17	1	17	0.0016	18.0
B6KAM0	Q7BS42|NEGATIVE|SP|2	23.40	47	36	9	1	48	1	55	0.33	17.9
Q9R160	P08514|EUKARYA|SP|2	32.26	31	21	3	1	34	1	31	0.00021	20.4
Q92485	P08603|EUKARYA|SP|4	50.00	18	9	0	1	18	1	18	0.11	16.5
Q9UHI8	P39045|POSITIVE|SP|0	35.42	48	31	2	1	49	1	49	0.00019	21.0
Q06826	P48819|EUKARYA|SP|3	42.11	19	11	0	1	19	1	19	0.25	16.4
Q8N8U9	P42292|EUKARYA|SP|3	39.39	33	20	6	1	39	1	33	0.0016	19.7
A2QAN3	Q4WZ11|EUKARYA|SP|2	55.56	18	8	1	1	18	1	19	0.08	16.8
Q9JL18	P01817|EUKARYA|SP|3	47.37	19	10	0	1	19	1	19	6.6e-06	20.2
Q27J49	Q8K0D2|EUKARYA|SP|4	47.83	23	12	0	1	23	1	23	0.0081	18.4
P55288	Q9K0U9|NEGATIVE|SP|0	25.00	24	18	0	1	24	1	24	0.016	18.3
P51437	Q64277|EUKARYA|SP|2	58.33	24	10	3	1	27	1	24	0.00013	20.1
P35384	P20656|EUKARYA|SP|0	52.63	19	9	5	1	19	1	24	0.00013	19.6
Q9LJU0	O09165|EUKARYA|SP|1	26.47	34	25	1	1	35	1	34	0.055	18.4
P54290	P13806|EUKARYA|SP|2	79.17	24	5	2	1	24	1	26	6.7e-18	27.6
Q9BRK5	Q9NPF0|EUKARYA|SP|1	48.48	33	17	5	1	36	1	35	0.00021	20.6
P0DJ06	P35481|EUKARYA|SP|4	44.44	18	10	0	1	18	1	18	0.0025	18.1
P48298	P80325|EUKARYA|SP|2	65.22	23	8	0	1	23	1	23	2.4e-11	24.2
Q95241	P05067|EUKARYA|SP|3	100.00	17	0	0	1	17	1	17	3.5e-24	29.0
P0CE80	Q02809|EUKARYA|SP|4	38.89	18	11	0	1	18	1	18	0.0027	18.0
Q64240	P02760|EUKARYA|SP|0	63.16	19	7	0	1	19	1	19	4.9e-12	24.0
Q8WXG9	O95407|EUKARYA|SP|4	31.03	29	20	0	1	29	1	29	0.056	18.1
Q9NP70	Q28989|EUKARYA|SP|4	76.92	26	6	0	1	26	1	26	1.2e-30	32.7
Q80ZF8	Q2FKF8|POSITIVE|LIPO|1	34.78	23	15	2	1	25	1	23	0.02	18.2
P0DO95	P02649|EUKARYA|SP|3	100.00	18	0	0	1	18	1	18	2e-20	27.7
P68292	P02647|EUKARYA|SP|1	94.44	18	1	0	1	18	1	18	5.1e-15	25.3
Q8JZQ5	P19801|EUKARYA|SP|1	72.22	18	5	5	1	22	1	19	0.061	17.3
Q9R229	P00705|EUKARYA|SP|4	50.00	18	9	3	1	21	1	18	0.094	16.9
P23560	P20462|EUKARYA|SP|3	44.44	18	10	0	1	18	1	18	0.00012	19.1
Q8R2G6	Q6QD51|EUKARYA|SP|0	90.91	22	2	5	1	22	1	27	2.4e-45	37.2
Q9M2Z1	A3RJ36|EUKARYA|SP|0	50.00	22	11	2	1	22	1	24	3	15.7
P42831	P13500|EUKARYA|SP|2	82.61	23	4	0	1	23	1	23	2.1e-16	26.7
P48052	O75556|EUKARYA|SP|2	33.33	18	12	0	1	18	1	18	0.0097	17.5
Q9H9P2	P04430|EUKARYA|SP|2	57.14	21	9	1	1	21	1	22	9.3e-05	19.8
O08710	P54837|EUKARYA|SP|2	45.00	20	11	0	1	20	1	20	0.00023	19.3
O57460	P12420|EUKARYA|SP|4	36.67	30	19	2	1	32	1	30	0.0041	19.3
P61812	O97763|EUKARYA|SP|0	47.37	19	10	1	1	20	1	19	0.0031	18.3
Q9DD78	P83636|EUKARYA|SP|3	32.00	25	17	4	1	25	1	29	0.072	18.0
Q5JRA6	Q9UK55|EUKARYA|SP|4	42.86	21	12	1	1	22	1	21	0.0012	18.9
P08071	P14632|EUKARYA|SP|1	68.42	19	6	0	1	19	1	19	7.9e-15	25.4
Q63886	Q64550|EUKARYA|SP|0	79.31	29	6	0	1	29	1	29	2.8e-25	31.0
P34374	P00616|EUKARYA|SP|0	52.63	19	9	0	1	19	1	19	0.0024	18.3
P28466	P44585|NEGATIVE|LIPO|3	41.67	24	14	6	1	29	1	25	0.013	18.5
P36217	Q00870|EUKARYA|SP|3	47.37	19	10	0	1	19	1	19	0.0005	18.8
P93026	P80961|EUKARYA|SP|2	40.00	20	12	2	1	22	1	20	0.41	16.5
Q7YWX7	P02870|EUKARYA|SP|0	30.00	30	21	4	1	34	1	30	0.19	17.6
P48614	P80463|EUKARYA|SP|3	50.00	24	12	4	1	28	1	24	0.012	18.5
Q9GZT5	Q16790|EUKARYA|SP|0	50.00	34	17	4	1	35	1	37	0.0028	19.7
Q9R1B9	Q8MLZ7|EUKARYA|SP|1	39.13	23	14	2	1	25	1	23	0.0023	19.0
Q13291	P01001|EUKARYA|SP|4	50.00	20	10	3	1	20	1	23	0.17	17.0
Q14515	Q99217|EUKARYA|SP|1	56.25	16	7	0	1	16	1	16	0.012	16.9
P22309	P79762|EUKARYA|SP|2	65.00	20	7	5	1	25	1	20	0.0012	19.0
Q9UBV4	O14791|EUKARYA|SP|3	40.74	27	16	2	1	29	1	27	0.067	18.0
P60852	Q9ERQ6|EUKARYA|SP|4	56.00	25	11	5	1	25	1	30	0.0033	19.2
P43648	Q56EB1|EUKARYA|SP|1	66.67	18	6	5	1	18	1	23	0.082	17.0
Q8K1S3	P01323|EUKARYA|SP|3	45.83	24	13	2	1	26	1	24	0.037	18.0
P48832	P21754|EUKARYA|SP|0	72.73	22	6	0	1	22	1	22	7.9e-22	28.9
P43296	Q0BP05|NEGATIVE|LIPO|1	40.91	22	13	4	1	22	1	26	0.41	16.9
Q06141	Q6UW15|EUKARYA|SP|1	92.31	26	2	0	1	26	1	26	2.1e-40	35.9
Q9S7I6	Q7WNY6|NEGATIVE|LIPO|3	28.57	28	20	7	1	35	1	28	0.26	17.4
Q9Z138	P40199|EUKARYA|SP|4	30.30	33	23	1	1	33	1	34	0.15	17.9
Q8RWZ5	P0A9Z7|NEGATIVE|SP|4	33.33	21	14	0	1	21	1	21	0.29	16.7
P26260	P02745|EUKARYA|SP|0	36.36	22	14	0	1	22	1	22	0.02	17.9
A7TZE6	Q07654|EUKARYA|SP|2	38.10	21	13	2	1	23	1	21	0.11	17.2
P0DH86	Q9SUQ8|EUKARYA|SP|0	34.48	29	19	2	1	31	1	29	0.58	17.1
Q5ND28	P01633|EUKARYA|SP|2	39.13	23	14	6	1	23	1	29	0.27	17.3
Q2MV57	P30121|EUKARYA|SP|4	48.00	25	13	1	1	25	1	26	0.037	18.1
P01522	P20334|EUKARYA|SP|0	45.45	22	12	1	1	22	1	23	0.023	17.9
P56633	P20334|EUKARYA|SP|0	40.91	22	13	1	1	22	1	23	0.013	18.2
Q99220	P58912|EUKARYA|SP|4	38.10	21	13	0	1	21	1	21	0.0043	18.4
Q6JHU8	O08795|EUKARYA|SP|4	64.29	14	5	0	1	14	1	14	0.0031	16.8
Q29W19	P01538|EUKARYA|SP|2	41.67	24	14	2	1	24	1	26	0.17	17.4
P55086	P29421|EUKARYA|SP|1	54.55	22	10	3	1	25	1	22	0.077	17.5
Q9LSY7	P79263|EUKARYA|SP|0	29.63	27	19	0	1	27	1	27	0.005	19.0
Q9SMU8	P00433|EUKARYA|SP|0	70.00	30	9	0	1	30	1	30	1.3e-23	30.4
P08003	P47853|EUKARYA|SP|4	75.00	16	4	4	1	20	1	16	0.12	16.6
Q5VY43	P01036|EUKARYA|SP|4	50.00	20	10	0	1	20	1	20	0.00053	19.0
P97298	Q95121|EUKARYA|SP|4	84.21	19	3	1	1	19	1	20	5.4e-15	25.5
Q9VZZ4	O75711|EUKARYA|SP|3	55.00	20	9	3	1	23	1	20	0.46	16.5
P47932	P01347|EUKARYA|SP|2	86.36	22	3	0	1	22	1	22	4.5e-32	32.7
P04843	Q8N126|EUKARYA|SP|4	68.18	22	7	3	1	23	1	24	4.2e-07	21.7
P49122	P0C553|EUKARYA|SP|1	100.00	21	0	0	1	21	1	21	1.3e-29	31.7
P0DM60	Q3V1G4|EUKARYA|SP|4	47.06	17	9	4	1	18	1	20	0.019	17.4
D4ARV2	P0AD70|NEGATIVE|SP|3	57.14	21	9	0	1	21	1	21	0.0019	18.7
A1DDD8	Q86YT9|EUKARYA|SP|3	36.84	19	12	2	1	21	1	19	0.054	17.3
Q9U8R2	Q8I7X1|EUKARYA|SP|1	57.14	21	9	0	1	21	1	21	4.5e-11	23.8
C5FUK3	P52013|EUKARYA|SP|0	50.00	22	11	1	1	23	1	22	0.094	17.4
A1D9S3	Q2ULM2|EUKARYA|SP|0	56.25	16	7	1	1	17	1	16	0.11	16.2
Q63ZK0	P61855|EUKARYA|SP|3	42.86	21	12	1	1	21	1	22	0.018	17.9
Q5SC60	P26216|EUKARYA|SP|4	36.36	22	14	3	1	25	1	22	0.17	17.2
Q9ZSP5	P46168|EUKARYA|SP|0	54.55	22	10	3	1	25	1	22	0.09	17.5
Q9FZA2	Q6UWN8|EUKARYA|SP|4	47.83	23	12	1	1	24	1	23	8.6e-06	20.8
Q26456	Q965E2|EUKARYA|SP|4	47.06	17	9	0	1	17	1	17	0.051	16.7
Q9ZT17	Q9SJY7|EUKARYA|SP|2	66.67	21	7	0	1	21	1	21	5.1e-14	25.3
P79886	P02659|EUKARYA|SP|4	91.67	24	2	0	1	24	1	24	3.5e-32	33.0
O74254	P50930|NEGATIVE|LIPO|0	63.16	19	7	1	1	20	1	19	0.00051	18.9
Q1XGV5	P13421|NEGATIVE|SP|4	36.36	22	14	0	1	22	1	22	0.097	17.3
Q6ZYM3	Q30HU9|EUKARYA|SP|4	50.00	18	9	5	1	22	1	19	0.11	17.0
Q7TSK7	B0UCB6|NEGATIVE|TAT|0	41.38	29	17	0	1	29	1	29	0.062	18.1
A2ZC67	P01033|EUKARYA|SP|4	43.48	23	13	0	1	23	1	23	0.099	17.4
P59384	P23805|EUKARYA|SP|2	58.82	17	7	4	1	18	1	20	0.0081	17.8
P58459	Q7L513|EUKARYA|SP|2	36.00	25	16	2	1	25	1	27	0.0011	19.5
Q5Z7L0	P55774|EUKARYA|SP|1	40.00	20	12	0	1	20	1	20	0.41	16.4
P29006	Q9UVI4|EUKARYA|SP|3	50.00	16	8	2	1	18	1	16	0.35	15.9
Q0DA21	D3JXM1|EUKARYA|SP|1	47.37	19	10	3	1	19	1	22	0.032	17.5
P59769	Q61738|EUKARYA|SP|4	39.39	33	20	5	1	38	1	33	0.41	17.3
Q42434	P16368|EUKARYA|SP|4	38.46	26	16	2	1	28	1	26	0.028	18.3
O64882	P15478|EUKARYA|SP|3	34.78	23	15	0	1	23	1	23	0.2	17.1
