Q9X721	P30988|EUKARYA|SP|3	23.81	42	32	3	1	45	1	42	1.1	16.9
Q8DR60	P27951|POSITIVE|SP|4	48.65	37	19	2	1	39	1	37	1.5e-13	26.4
P0C2S4	Q841A2|NEGATIVE|SP|2	43.75	16	9	3	1	17	1	18	0.043	16.8
P40406	P40406|POSITIVE|LIPO|3	100.00	16	0	0	1	16	1	16	2.1e-21	27.7
O35002	P0AEE5|NEGATIVE|SP|4	50.00	22	11	2	1	23	1	23	0.0083	18.4
P42293	P01552|POSITIVE|SP|0	48.00	25	13	3	1	26	1	27	0.0035	19.1
Q51693	Q5FWE3|EUKARYA|SP|4	34.62	26	17	1	1	26	1	27	0.15	17.5
P00782	P04189|POSITIVE|SP|3	82.76	29	5	1	1	30	1	29	6.6e-22	29.7
P17896	Q03472|EUKARYA|SP|0	25.00	28	21	0	1	28	1	28	0.004	19.1
P00780	P04189|POSITIVE|SP|3	57.14	28	12	2	1	29	1	29	1.8e-11	24.8
O31526	A4QCC6|POSITIVE|TAT|0	29.41	34	24	3	1	37	1	34	2.2	16.4
Q899Y1	Q0Z8B6|POSITIVE|SP|2	48.15	27	14	4	1	28	1	30	0.037	18.4
Q2G015	P19401|POSITIVE|SP|0	35.90	39	25	2	1	39	1	41	0.021	19.0
Q46085	P28585|NEGATIVE|SP|3	32.14	28	19	2	1	30	1	28	0.33	17.3
P14488	P10425|POSITIVE|SP|1	86.21	29	4	1	1	29	1	30	8.7e-30	32.7
Q8KQR1	Q57483|NEGATIVE|SP|1	65.22	23	8	5	1	28	1	23	0.76	16.6
P81297	Q9X7I4|NEGATIVE|SP|4	47.83	23	12	2	1	25	1	23	0.13	17.4
C8WLM1	Q01710|NEGATIVE|TAT|3	29.17	48	34	1	1	48	1	49	1.6	16.8
P9WKD3	A5U493|POSITIVE|TAT|0	100.00	34	0	0	1	34	1	34	4.3e-61	42.2
P9WGE9	P0A609|POSITIVE|LIPO|2	100.00	32	0	0	1	32	1	32	7.5e-63	42.5
P9WG29	P9WG28|POSITIVE|LIPO|4	100.00	23	0	0	1	23	1	23	1.2e-34	33.7
P9WQN9	P0C2T2|POSITIVE|SP|0	51.28	39	19	7	1	45	1	40	0.00016	20.8
P9WHR3	P9WHR3|POSITIVE|LIPO|4	100.00	30	0	0	1	30	1	30	1.2e-50	39.2
P9WK45	P9WK45|POSITIVE|LIPO|1	100.00	26	0	0	1	26	1	26	2.7e-34	33.9
P9WK61	P9WK61|POSITIVE|LIPO|0	100.00	21	0	0	1	21	1	21	4e-20	28.1
P9WGU1	P9WGU0|POSITIVE|LIPO|1	100.00	23	0	0	1	23	1	23	6.7e-32	32.8
P9WGT7	P0A5Y3|POSITIVE|LIPO|2	100.00	22	0	0	1	22	1	22	6.7e-22	28.9
I6Y9J2	I6Y9J2|POSITIVE|LIPO|2	100.00	34	0	0	1	34	1	34	5.7e-73	45.1
O53223	I6Y9J2|POSITIVE|LIPO|2	100.00	34	0	0	1	34	1	34	5.7e-73	45.1
G2NFJ9	Q9ZBF6|POSITIVE|TAT|0	47.73	44	23	6	1	44	1	50	0.19	18.2
Q3L8N0	Q3L8N0|POSITIVE|TAT|3	100.00	30	0	0	1	30	1	30	1.1e-26	31.6
O53638	Q06851|POSITIVE|SP|1	32.14	28	19	0	1	28	1	28	0.063	18.0
P9WK65	Q9L1P4|POSITIVE|LIPO|3	34.62	26	17	1	1	26	1	27	0.13	17.6
P9WQP3	P0C2T2|POSITIVE|SP|0	47.50	40	21	3	1	43	1	40	2.6e-06	22.2
P9WIB9	Q96I82|EUKARYA|SP|3	43.33	30	17	3	1	33	1	30	0.024	18.5
P9WQP1	P0C2T2|POSITIVE|SP|0	100.00	40	0	0	1	40	1	40	2.5e-45	38.4
P9WKQ1	Q8N474|EUKARYA|SP|1	44.83	29	16	4	1	31	1	31	0.072	18.2
Q9L7Q2	P27951|POSITIVE|SP|4	53.12	32	15	6	1	33	1	37	0.00019	20.7
P36924	Q9HC23|EUKARYA|SP|0	37.04	27	17	3	1	30	1	27	0.024	18.4
Q59986	P27951|POSITIVE|SP|4	37.84	37	23	0	1	37	1	37	8.2e-11	24.9
P05618	P09121|POSITIVE|SP|4	100.00	27	0	0	1	27	1	27	6.8e-52	39.3
P27051	P04957|POSITIVE|SP|1	69.23	26	8	3	1	27	1	28	1e-09	23.7
Q53653	P19401|POSITIVE|SP|0	35.90	39	25	2	1	39	1	41	0.021	19.0
O53168	O75462|EUKARYA|SP|1	47.06	34	18	8	1	39	1	37	0.34	17.6
O33363	P51456|EUKARYA|SP|2	40.00	20	12	0	1	20	1	20	0.75	16.1
O05461	P17323|NEGATIVE|LIPO|2	65.00	20	7	1	1	21	1	20	0.052	17.3
P21543	P06279|POSITIVE|SP|3	36.36	33	21	3	1	35	1	34	0.045	18.5
P54602	P38538|POSITIVE|SP|2	29.55	44	31	11	1	46	1	53	0.72	17.4
Q8GJ44	Q97UH5|ARCHAEA|SP|0	32.14	28	19	2	1	30	1	28	0.057	18.1
O53423	P34754|EUKARYA|SP|2	52.63	19	9	2	1	21	1	19	0.049	17.3
Q82P90	A4QFX3|POSITIVE|TAT|2	57.69	26	11	4	1	27	1	29	0.027	18.4
Q07833	P54423|POSITIVE|SP|4	56.00	25	11	9	1	28	1	31	0.18	17.7
A5U493	A5U493|POSITIVE|TAT|0	100.00	34	0	0	1	34	1	34	4.3e-61	42.2
P63186	Q9UWR7|ARCHAEA|SP|4	48.15	27	14	3	1	28	1	29	0.027	18.4
P0C1U8	Q12UD6|ARCHAEA|SP|4	35.71	28	18	1	1	29	1	28	0.11	17.8
Q01969	Q04064|NEGATIVE|SP|1	45.00	20	11	0	1	20	1	20	0.58	16.2
Q56F26	Q05884|POSITIVE|SP|0	40.62	32	19	1	1	32	1	33	0.51	17.3
Q2FZE9	P44798|NEGATIVE|TAT|4	41.03	39	23	8	1	46	1	40	0.068	18.2
Q8Y3L4	Q0TUS0|POSITIVE|SP|0	32.00	25	17	3	1	25	1	28	0.13	17.6
P0A0M0	F1N5C8|EUKARYA|SP|1	45.45	22	12	2	1	24	1	22	0.9	16.4
I6Y4D2	P04171|NEGATIVE|SP|1	41.67	24	14	1	1	24	1	25	0.0017	19.2
P40767	P02876|EUKARYA|SP|4	44.44	27	15	3	1	30	1	27	0.051	18.0
P12676	P12676|POSITIVE|TAT|0	100.00	42	0	0	1	42	1	42	1.5e-27	32.7
Q59947	P27951|POSITIVE|SP|4	47.22	36	19	1	1	36	1	37	7.2e-10	24.4
P10547	P00446|NEGATIVE|SP|3	54.55	22	10	1	1	23	1	22	0.0045	18.6
Q99405	Q939U1|NEGATIVE|SP|0	46.15	26	14	1	1	27	1	26	0.028	18.3
Q70XJ9	P17953|POSITIVE|SP|0	43.24	37	21	6	1	37	1	43	0.00017	20.9
O06319	P26221|POSITIVE|SP|1	43.18	44	25	3	1	45	1	46	0.33	17.7
A0A089QRB9	A0R1E8|POSITIVE|LIPO|2	46.67	15	8	0	1	15	1	15	0.0055	17.0
A1A278	Q44642|NEGATIVE|SP|3	35.71	28	18	0	1	28	1	28	0.034	18.3
P24327	P24327|POSITIVE|LIPO|2	100.00	19	0	0	1	19	1	19	3.2e-11	23.5
P30920	P30920|POSITIVE|TAT|4	100.00	34	0	0	1	34	1	34	6.3e-43	37.3
P07986	Q9F3Q6|POSITIVE|TAT|2	41.03	39	23	5	1	41	1	42	0.21	17.9
Q5YXD6	Q5YXD6|POSITIVE|LIPO|1	100.00	28	0	0	1	28	1	28	1.2e-46	37.9
O53177	P51529|POSITIVE|SP|3	57.14	28	12	7	1	28	1	35	0.14	18.0
Q2FZE6	Q5HGV1|POSITIVE|LIPO|1	100.00	19	0	0	1	19	1	19	1.5e-15	25.7
Q2FZL2	Q12UD6|ARCHAEA|SP|4	35.71	28	18	1	1	29	1	28	0.11	17.8
P24011	P24011|POSITIVE|LIPO|1	100.00	20	0	0	1	20	1	20	7.5e-22	28.6
P00644	Q980C6|ARCHAEA|SP|1	33.33	24	16	2	1	26	1	24	0.21	17.2
P0C5Z8	P19584|POSITIVE|SP|2	34.38	32	21	4	1	36	1	32	0.22	17.6
P09598	P09333|POSITIVE|SP|3	41.67	24	14	0	1	24	1	24	0.23	17.2
Q50327	Q50327|NEGATIVE|LIPO|1	100.00	27	0	0	1	27	1	27	2.4e-47	38.0
P05656	A4G0R9|ARCHAEA|LIPO|3	36.36	22	14	2	1	24	1	22	0.073	17.5
O53901	O53901|POSITIVE|LIPO|2	100.00	23	0	0	1	23	1	23	4.6e-50	38.3
Q9A1S2	P10968|EUKARYA|SP|4	47.83	23	12	3	1	23	1	26	0.22	17.2
P0A4G2	P0A4G2|POSITIVE|LIPO|3	100.00	19	0	0	1	19	1	19	2.5e-15	25.6
Q01466	Q9U8X3|EUKARYA|SP|4	30.43	23	16	0	1	23	1	23	0.23	17.0
P0CAX7	P9WNF2|POSITIVE|LIPO|1	100.00	24	0	0	1	24	1	24	1.6e-27	31.4
Q5U780	P26501|NEGATIVE|SP|0	42.31	26	15	2	1	28	1	26	0.059	18.0
B1L969	Q963A9|EUKARYA|SP|2	45.83	24	13	1	1	25	1	24	0.016	18.3
P25152	P21697|NEGATIVE|SP|2	48.15	27	14	5	1	31	1	28	0.75	16.9
O32001	O32001|POSITIVE|LIPO|4	100.00	19	0	0	1	19	1	19	1.7e-15	25.7
Q9S2A5	P94522|POSITIVE|SP|1	50.00	28	14	5	1	29	1	32	0.66	17.1
Q47KB1	Q47KB1|POSITIVE|TAT|0	100.00	39	0	0	1	39	1	39	2.8e-32	34.2
D3WYW0	P81594|POSITIVE|TAT|2	36.11	36	23	6	1	36	1	42	0.42	17.7
P21625	P21625|NEGATIVE|LIPO|0	100.00	23	0	0	1	23	1	23	9.1e-23	29.4
P40750	P00450|EUKARYA|SP|3	47.37	19	10	2	1	21	1	19	0.05	17.3
Q8GCB2	Q9U8D2|EUKARYA|SP|3	40.74	27	16	1	1	27	1	28	0.11	17.8
P9WIB3	P9WIB3|POSITIVE|TAT|0	100.00	39	0	0	1	39	1	39	1.2e-33	34.7
A6QG31	P44798|NEGATIVE|TAT|4	41.03	39	23	8	1	46	1	40	0.068	18.2
O34928	P76172|NEGATIVE|SP|0	52.38	21	10	2	1	23	1	21	0.041	17.7
P9WIB5	P9WIB4|POSITIVE|TAT|0	100.00	38	0	0	1	38	1	38	1.3e-39	36.5
Q08002	P06875|NEGATIVE|SP|0	30.77	26	18	0	1	26	1	26	0.0014	19.4
Q54875	P27951|POSITIVE|SP|4	45.95	37	20	5	1	42	1	37	1.9e-06	22.2
D3WYV9	P27951|POSITIVE|SP|4	27.78	36	26	1	1	36	1	37	0.37	17.6
Q97QP7	P27951|POSITIVE|SP|4	45.95	37	20	5	1	42	1	37	1.9e-06	22.2
P38939	P16950|POSITIVE|SP|2	80.65	31	6	0	1	31	1	31	5.1e-47	38.3
Q60037	Q60042|POSITIVE|TAT|2	82.76	29	5	1	1	30	1	29	2.1e-25	31.1
P0C0J1	P0C0J0|POSITIVE|SP|1	96.30	27	1	0	1	27	1	27	7.1e-40	35.8
A0QX22	P86242|POSITIVE|SP|0	46.88	32	17	8	1	39	1	33	0.34	17.4
P29068	P02781|EUKARYA|SP|4	55.00	20	9	3	1	23	1	20	0.028	17.7
P26831	O93635|ARCHAEA|SP|0	33.33	27	18	3	1	30	1	27	0.03	18.3
Q14U76	P16947|POSITIVE|SP|4	43.59	39	22	15	1	52	1	41	0.082	18.2
Q60042	Q60042|POSITIVE|TAT|2	100.00	29	0	0	1	29	1	29	8.2e-34	34.0
P37957	P04957|POSITIVE|SP|1	46.43	28	15	3	1	31	1	28	0.0046	19.1
P05806	P0C8Z8|NEGATIVE|SP|4	68.18	22	7	5	1	27	1	22	0.014	18.3
Q65CX5	P26827|POSITIVE|SP|4	34.62	26	17	1	1	26	1	27	0.37	17.1
P35835	P04189|POSITIVE|SP|3	100.00	29	0	0	1	29	1	29	6.6e-44	37.2
Q8Y585	P00779|POSITIVE|SP|0	38.46	26	16	1	1	27	1	26	0.019	18.4
Q9RF12	Q0TV31|POSITIVE|SP|4	75.00	28	7	0	1	28	1	28	3.8e-24	30.5
Q8NX66	P27951|POSITIVE|SP|4	51.35	37	18	3	1	40	1	37	3e-07	22.8
P45741	Q96F46|EUKARYA|SP|2	37.93	29	18	3	1	29	1	32	0.042	18.4
P9WK47	P63882|POSITIVE|TAT|4	43.33	30	17	10	1	38	1	32	0.16	17.7
A0R1E8	A0R1E8|POSITIVE|LIPO|2	100.00	15	0	0	1	15	1	15	5.8e-36	32.8
P9WK41	P9WK41|POSITIVE|LIPO|4	100.00	15	0	0	1	15	1	15	2e-15	24.8
P11311	Q9FXT4|EUKARYA|SP|4	21.82	55	43	4	1	59	1	55	0.15	18.2
D3JTC2	P43379|POSITIVE|SP|4	55.56	27	12	3	1	30	1	27	0.0086	18.8
I6WZK7	I6WZK7|POSITIVE|TAT|3	100.00	44	0	0	1	44	1	44	8e-45	38.5
P96809	P96809|POSITIVE|TAT|0	100.00	40	0	0	1	40	1	40	5.1e-37	35.8
Q60136	P31956|POSITIVE|SP|0	95.83	24	1	2	1	24	1	26	2.4e-28	31.8
P00800	P02925|NEGATIVE|SP|2	52.00	25	12	3	1	28	1	25	0.69	16.8
P96264	P96264|POSITIVE|LIPO|3	100.00	24	0	0	1	24	1	24	1.6e-34	33.8
K4ZRC1	P58502|ARCHAEA|SP|3	45.83	24	13	3	1	27	1	24	0.0012	19.3
P33325	P9WK45|POSITIVE|LIPO|1	33.33	24	16	2	1	24	1	26	0.038	18.0
O53505	P9WK53|POSITIVE|LIPO|3	41.67	24	14	0	1	24	1	24	0.018	18.2
P39899	A0QVQ7|POSITIVE|TAT|4	42.86	28	16	1	1	28	1	29	0.046	18.2
A6QG30	P27951|POSITIVE|SP|4	51.35	37	18	3	1	40	1	37	3e-07	22.8
Q01625	Q01625|POSITIVE|LIPO|4	100.00	22	0	0	1	22	1	22	7.2e-24	29.7
P00777	A4QFQ3|POSITIVE|SP|3	45.71	35	19	3	1	38	1	35	1.9	16.5
C6CRV0	A0A161AT60|EUKARYA|SP|2	52.00	25	12	5	1	30	1	25	0.3	17.1
O07747	P42292|EUKARYA|SP|3	34.48	29	19	4	1	29	1	33	0.0096	19.0
Q53654	P17901|POSITIVE|SP|2	30.77	26	18	3	1	29	1	26	0.27	17.3
Q2G0L4	P94127|NEGATIVE|TAT|1	30.30	33	23	3	1	35	1	34	0.029	18.7
O31851	O31851|POSITIVE|LIPO|2	100.00	17	0	0	1	17	1	17	5.8e-15	25.1
Q56247	Q56247|POSITIVE|LIPO|1	100.00	18	0	0	1	18	1	18	4.1e-19	27.2
O86476	P04635|POSITIVE|SP|3	42.11	38	22	6	1	44	1	38	0.005	19.4
P20723	P54484|POSITIVE|SP|4	40.00	25	15	3	1	25	1	28	0.24	17.4
B1B6T1	Q9U8D2|EUKARYA|SP|3	40.74	27	16	1	1	27	1	28	0.11	17.8
P34024	E4QEX4|NEGATIVE|LIPO|0	45.00	20	11	3	1	22	1	21	1.1	16.1
O33635	P52682|NEGATIVE|SP|3	42.31	26	15	4	1	29	1	27	0.32	17.2
O32083	P33406|NEGATIVE|SP|4	34.48	29	19	0	1	29	1	29	0.28	17.4
A0A369NIV7	Q9RD58|POSITIVE|TAT|3	41.18	34	20	0	1	34	1	34	1.6	16.7
P38536	P16950|POSITIVE|SP|2	45.16	31	17	4	1	35	1	31	3.1e-05	21.1
P10548	P00446|NEGATIVE|SP|3	54.55	22	10	1	1	23	1	22	0.0074	18.4
Q2FUY2	P04635|POSITIVE|SP|3	42.11	38	22	6	1	44	1	38	0.005	19.4
Q838S1	A6QIG7|POSITIVE|SP|2	42.86	28	16	0	1	28	1	28	0.0057	19.0
P43163	P01092|POSITIVE|SP|1	55.56	27	12	4	1	28	1	30	0.023	18.6
P52320	P52320|POSITIVE|TAT|1	100.00	34	0	0	1	34	1	34	7.2e-22	30.0
P47643	P47643|NEGATIVE|LIPO|4	100.00	27	0	0	1	27	1	27	1.2e-42	36.7
P54583	Q9RKZ0|POSITIVE|TAT|2	47.50	40	21	10	1	41	1	49	0.58	17.6
Q833V7	Q47CW6|NEGATIVE|TAT|1	33.33	30	20	1	1	30	1	31	0.0024	19.5
O53380	Q0P9X8|NEGATIVE|SP|4	46.15	26	14	6	1	32	1	26	0.81	16.7
P33256	P33256|NEGATIVE|LIPO|3	100.00	25	0	0	1	25	1	25	2.1e-43	36.7
Q9EZQ7	Q9EZQ7|POSITIVE|LIPO|1	100.00	31	0	0	1	31	1	31	1.2e-50	39.3
P71014	P72412|NEGATIVE|SP|1	39.29	28	17	0	1	28	1	28	0.017	18.6
P9WG31	Q5RLZ1|ARCHAEA|TAT|4	58.62	29	12	8	1	33	1	33	0.11	18.0
P00691	Q9ZBM7|POSITIVE|LIPO|2	62.50	24	9	9	1	27	1	30	0.5	17.2
Q45070	Q0TV31|POSITIVE|SP|4	32.14	28	19	4	1	32	1	28	0.097	17.8
O31852	O07532|POSITIVE|SP|2	57.69	26	11	0	1	26	1	26	8.6e-10	23.6
P07984	P07984|POSITIVE|TAT|1	100.00	31	0	0	1	31	1	31	2.4e-23	30.4
Q49379	Q0Z8B6|POSITIVE|SP|2	46.43	28	15	4	1	30	1	30	0.23	17.5
A3DHD2	A3DHD2|POSITIVE|LIPO|0	100.00	20	0	0	1	20	1	20	2.7e-16	26.2
Q9PR09	Q9PR09|NEGATIVE|LIPO|4	100.00	27	0	0	1	27	1	27	6.2e-33	33.6
C5W022	P06654|POSITIVE|SP|0	48.39	31	16	3	1	32	1	33	0.043	18.4
B1AIC4	Q9PR09|NEGATIVE|LIPO|4	100.00	27	0	0	1	27	1	27	6.2e-33	33.6
P41363	Q57449|NEGATIVE|SP|4	45.45	22	12	2	1	24	1	22	0.85	16.4
Q8KHS0	P9WK39|POSITIVE|LIPO|1	33.33	21	14	0	1	21	1	21	0.14	17.0
P0C1S6	Q2FZL3|POSITIVE|SP|1	97.22	36	1	0	1	36	1	36	7.6e-64	43.1
Q9X6Z2	P58502|ARCHAEA|SP|3	54.17	24	11	1	1	25	1	24	0.0008	19.4
Q7A152	P44798|NEGATIVE|TAT|4	41.03	39	23	8	1	46	1	40	0.068	18.2
Q9KI13	P16947|POSITIVE|SP|4	47.37	38	20	15	1	50	1	41	0.12	18.0
A1KQD8	P0C2T2|POSITIVE|SP|0	46.15	39	21	4	1	42	1	40	1.2e-05	21.7
P54178	O05703|POSITIVE|LIPO|4	55.56	18	8	0	1	18	1	18	0.074	16.7
Q9KWN0	Q8H8C7|EUKARYA|SP|3	53.85	26	12	2	1	26	1	28	0.49	17.1
P0C2T1	P0C2T2|POSITIVE|SP|0	46.15	39	21	4	1	42	1	40	1.2e-05	21.7
P54544	P54544|POSITIVE|LIPO|1	100.00	18	0	0	1	18	1	18	3.4e-32	32.2
P15555	Q9RJX4|POSITIVE|TAT|1	51.72	29	14	3	1	31	1	30	0.047	18.3
Q45670	Q2QC88|ARCHAEA|SP|3	45.83	24	13	2	1	24	1	26	0.29	17.2
Q7A655	P44798|NEGATIVE|TAT|4	41.03	39	23	8	1	46	1	40	0.068	18.2
D3JTC1	P14756|NEGATIVE|SP|0	60.87	23	9	3	1	26	1	23	0.084	17.6
Q2MGH6	P27951|POSITIVE|SP|4	48.65	37	19	2	1	39	1	37	2e-12	25.8
P00776	P26222|POSITIVE|TAT|2	60.00	30	12	9	1	38	1	31	2.1	16.3
A6QG34	Q5HGV1|POSITIVE|LIPO|1	100.00	19	0	0	1	19	1	19	1.5e-15	25.7
A0QNL1	O31127|NEGATIVE|SP|4	47.83	23	12	0	1	23	1	23	4.3e-05	20.3
Q05861	Q60224|ARCHAEA|TAT|2	35.71	42	27	1	1	42	1	43	0.054	18.6
P06874	P0C0V0|NEGATIVE|SP|3	40.00	25	15	1	1	25	1	26	0.024	18.3
A0A0H3K6J4	O33599|POSITIVE|SP|4	100.00	25	0	0	1	25	1	25	3.1e-34	33.8
Q70DK5	P06971|NEGATIVE|SP|3	37.50	32	20	1	1	32	1	33	0.24	17.7
P81177	P0AFL3|NEGATIVE|SP|2	50.00	24	12	3	1	27	1	24	0.029	18.1
A0QYB5	A0QYB5|POSITIVE|LIPO|0	100.00	22	0	0	1	22	1	22	2.8e-27	31.0
Q7A151	Q57483|NEGATIVE|SP|1	65.22	23	8	5	1	28	1	23	0.76	16.6
Q97T80	P27951|POSITIVE|SP|4	45.95	37	20	5	1	42	1	37	1.7e-05	21.5
O86489	P16947|POSITIVE|SP|4	43.59	39	22	15	1	52	1	41	0.082	18.2
Q2FWP1	Q06650|POSITIVE|TAT|3	38.24	34	21	2	1	34	1	36	0.25	17.7
P31747	P31747|POSITIVE|TAT|4	100.00	34	0	0	1	34	1	34	2.3e-38	35.9
P14014	P30920|POSITIVE|TAT|4	85.29	34	5	0	1	34	1	34	3.5e-41	36.8
P9WGT9	P9WGT8|POSITIVE|LIPO|2	100.00	22	0	0	1	22	1	22	9.8e-24	29.7
Q60053	O60609|EUKARYA|SP|3	31.03	29	20	2	1	29	1	31	0.31	17.5
P0C0Q1	P39848|POSITIVE|SP|3	33.33	27	18	0	1	27	1	27	0.06	18.0
O33983	Q06851|POSITIVE|SP|1	39.29	28	17	2	1	30	1	28	0.82	16.8
P58248	P0C2T2|POSITIVE|SP|0	53.85	39	18	4	1	42	1	40	6.3e-07	22.6
O52956	P0C2T2|POSITIVE|SP|0	52.50	40	19	3	1	43	1	40	6.9e-10	24.6
O06052	P0C2T2|POSITIVE|SP|0	50.00	40	20	3	1	43	1	40	8.5e-10	24.5
Q54873	P47643|NEGATIVE|LIPO|4	40.74	27	16	3	1	30	1	27	0.21	17.4
B7GPC7	P9WM45|POSITIVE|TAT|1	47.06	34	18	3	1	36	1	35	0.51	17.3
B4XVN1	E8MGH9|POSITIVE|TAT|3	51.61	31	15	3	1	33	1	32	0.019	18.7
A7X0T9	P19584|POSITIVE|SP|2	34.38	32	21	4	1	36	1	32	0.22	17.6
I6Y204	P22940|NEGATIVE|SP|1	36.36	22	14	0	1	22	1	22	0.13	17.1
Q99V45	Q12UD6|ARCHAEA|SP|4	35.71	28	18	1	1	29	1	28	0.11	17.8
A0R5G1	Q8L5C6|EUKARYA|SP|0	33.33	30	20	3	1	33	1	30	0.61	17.0
P00775	P9WM45|POSITIVE|TAT|1	43.75	32	18	3	1	32	1	35	0.38	17.5
P49054	Q2FV52|POSITIVE|SP|0	31.03	29	20	0	1	29	1	29	0.27	17.4
A9WNA0	Q8YBC6|NEGATIVE|TAT|3	41.46	41	24	3	1	41	1	44	0.039	18.8
P29958	Q04681|NEGATIVE|SP|4	57.14	21	9	2	1	22	1	22	0.033	17.7
Q45726	P04190|POSITIVE|SP|1	52.00	25	12	8	1	28	1	30	1e-06	22.0
D3UMA1	P59206|POSITIVE|SP|4	43.48	23	13	5	1	28	1	23	0.039	18.0
P27350	B1MHR6|POSITIVE|LIPO|1	38.10	21	13	0	1	21	1	21	0.046	17.5
A3CL70	Q12UJ4|ARCHAEA|SP|4	48.15	27	14	1	1	28	1	27	0.0079	18.8
P0DTR5	A3DH67|POSITIVE|SP|4	38.46	26	16	1	1	26	1	27	0.39	17.1
P08137	P21697|NEGATIVE|SP|2	46.43	28	15	0	1	28	1	28	0.0032	19.2
P23671	P15917|POSITIVE|SP|3	31.25	32	22	3	1	34	1	33	0.047	18.3
Q81YT8	Q9PW68|EUKARYA|SP|3	28.57	28	20	0	1	28	1	28	0.015	18.6
D9S0S1	O66515|NEGATIVE|SP|1	40.00	20	12	0	1	20	1	20	0.0075	18.0
O52972	P86242|POSITIVE|SP|0	42.42	33	19	4	1	37	1	33	0.045	18.4
P10509	P10509|POSITIVE|TAT|1	100.00	34	0	0	1	34	1	34	1e-35	35.0
Q81I73	P31715|POSITIVE|SP|3	40.00	25	15	0	1	25	1	25	0.00097	19.4
P09794	A1JL26|NEGATIVE|TAT|0	57.14	28	12	3	1	28	1	31	0.42	17.3
D9SNZ5	P9WIP1|POSITIVE|SP|1	44.83	29	16	5	1	34	1	29	0.84	16.8
Q05862	P44798|NEGATIVE|TAT|4	39.47	38	23	8	1	44	1	40	0.00026	20.6
P68569	Q556R7|EUKARYA|SP|4	37.50	24	15	1	1	25	1	24	0.16	17.3
P18143	P18895|NEGATIVE|SP|1	43.75	32	18	2	1	34	1	32	0.029	18.5
P39041	Q10746|EUKARYA|SP|1	58.62	29	12	7	1	33	1	32	0.22	17.6
P0A4V5	P0C2T2|POSITIVE|SP|0	51.28	39	19	7	1	45	1	40	0.00016	20.8
P0DF59	P06215|EUKARYA|SP|4	33.33	27	18	1	1	28	1	27	1.4	16.6
P00808	P00808|POSITIVE|LIPO|0	100.00	26	0	0	1	26	1	26	3.8e-46	37.6
A5UQS9	P02876|EUKARYA|SP|4	25.93	27	20	0	1	27	1	27	0.026	18.4
A9KP98	P43379|POSITIVE|SP|4	42.31	26	15	1	1	26	1	27	0.029	18.2
A0QU51	P0C2T2|POSITIVE|SP|0	56.76	37	16	4	1	38	1	40	1.2e-12	26.0
Q8CPQ1	P52682|NEGATIVE|SP|3	42.31	26	15	4	1	29	1	27	0.32	17.2
O32150	P16368|EUKARYA|SP|4	46.15	26	14	0	1	26	1	26	0.0091	18.7
P9WHR5	P17687|POSITIVE|TAT|4	43.33	30	17	4	1	34	1	30	0.064	18.1
